,TrainLoss,TestLoss
0,1.0665162801742554,4077.569091796875
1,0.890331506729126,7400.2109375
2,0.8313010931015015,4257.4599609375
3,0.7904568910598755,2037.7244873046875
4,0.7721753120422363,20874.998046875
5,0.7267079949378967,6844.68994140625
6,0.7161816358566284,4536.13623046875
7,0.6887387037277222,20515.24609375
8,0.683633029460907,9162.203125
9,0.647700309753418,7151.6474609375
10,0.5963840484619141,12223.5771484375
11,0.5425252914428711,14646.998046875
12,0.5258287191390991,9765.484375
13,0.47908028960227966,382.4584045410156
14,0.43437954783439636,14260.693359375
15,0.36359095573425293,1680.4549560546875
16,0.32126855850219727,2450.30078125
17,0.28586649894714355,1719.06103515625
18,0.2713169455528259,202.39964294433594
19,0.2560104429721832,1661.2586669921875
20,0.24634858965873718,338.44989013671875
21,0.2473236322402954,351.2869567871094
22,0.23539742827415466,133.52247619628906
23,0.22794164717197418,132.9464569091797
24,0.22090382874011993,291.56500244140625
25,0.2282702773809433,1013.3096313476562
26,0.21690192818641663,716.8336181640625
27,0.21243904531002045,613.7244873046875
28,0.2073175460100174,1038.44580078125
29,0.19953553378582,1164.9051513671875
30,0.20568664371967316,5047.59814453125
31,0.20395362377166748,761.4392700195312
32,0.19811908900737762,1115.7305908203125
33,0.19831755757331848,3223.111083984375
34,0.16621263325214386,313.6693420410156
35,0.16158795356750488,396.2861022949219
36,0.15587444603443146,95.56637573242188
37,0.15719307959079742,106.33103942871094
38,0.15829724073410034,102.70210266113281
39,0.15890221297740936,64.30164337158203
40,0.15499098598957062,311.1047668457031
41,0.15693986415863037,409.725341796875
42,0.1563509851694107,330.31793212890625
43,0.15541896224021912,110.88236236572266
44,0.15402832627296448,134.62789916992188
45,0.1524134874343872,183.7350616455078
46,0.15163038671016693,90.3052749633789
47,0.15033091604709625,99.53492736816406
48,0.15333256125450134,382.72515869140625
49,0.15084566175937653,677.2241821289062
50,0.15105047821998596,176.94956970214844
51,0.15356628596782684,116.53185272216797
52,0.15108764171600342,121.36376190185547
53,0.14693082869052887,114.21397399902344
54,0.14951932430267334,128.99546813964844
55,0.14808614552021027,95.15016174316406
56,0.1494893580675125,590.847900390625
57,0.14785461127758026,126.9965591430664
58,0.14992089569568634,103.6391372680664
59,0.14458173513412476,84.15929412841797
